Sites,Depth,X Value 1 two_theta,X Value 2 peak_height,X Value 3 peak_width,X Value 4 MgCO3
1003_new_data,214.97,29.56,23526.85,0.159763981,5.525391345
1003_new_data,214.97,30.82,8406.08,0.12646753,45.73529442
1003_new_data,224.1,29.54,25635.36,0.14558777,4.859143337
1003_new_data,224.1,30.8,3763.96,0.123474774,45.12305365
1003_new_data,234.03,29.56,24561.13,0.149276073,5.525391345
1003_new_data,234.03,30.8,4151.84,0.128894908,45.12305365
1003_new_data,243.52,29.55,22408.12,0.153720137,5.192381397
1003_new_data,243.52,30.81,2893.72,0.131423334,45.42927467
1003_new_data,253.36,29.55,26314.82,0.134200986,5.192381397
1003_new_data,253.36,30.81,1491.46,0.099926677,45.42927467
1003_new_data,262.93,29.54,23248.54,0.162119711,4.859143337
1003_new_data,262.93,30.81,2673.2,0.101336394,45.42927467
1003_new_data,282.47,29.56,26476.06,0.140615195,5.525391345
1003_new_data,282.47,30.82,2240.02,0.098261866,45.73529442
1003_new_data,292.43,29.55,26179.61,0.154891111,5.192381397
1003_new_data,292.43,30.82,842.91,0.106987168,45.73529442
1003_new_data,301.05,29.56,27908.56,0.138316211,5.525391345
1003_new_data,301.05,30.84,786.08,0.111814907,46.34673092
1003_new_data,310.72,29.55,25632.51,0.158488726,5.192381397
1003_new_data,310.72,30.83,746.82,0.109012825,46.04111311
1003_new_data,320.67,29.55,27463.42,0.138020673,5.192381397
1003_new_data,320.67,30.82,1091.24,0.111611866,45.73529442
1003_new_data,330.35,29.56,27992.83,0.141009984,5.525391345
1003_new_data,330.35,30.82,684,0.14066957,45.73529442
1003_new_data,339.71,29.55,26078.36,0.144758337,5.192381397
1003_new_data,339.71,30.82,333.29,0.101421287,45.73529442
1003_new_data,350.02,29.56,27261.96,0.144262215,5.525391345
1003_new_data,350.02,30.83,2020.07,0.112968847,46.04111311
1003_new_data,359.06,29.57,23694.46,0.149870472,5.858173413
1003_new_data,359.06,30.82,1686.02,0.111045604,45.73529442
1003_new_data,368.78,29.54,25732.7,0.143257668,4.859143337
1003_new_data,368.78,30.83,2538.78,0.10620811,46.04111311
1003_new_data,378.2,29.55,18386.81,0.165401293,5.192381397
1003_new_data,378.2,30.82,1924.78,0.119038878,45.73529442
1003_new_data,388.18,29.56,26428.29,0.14197527,5.525391345
1003_new_data,388.18,30.83,5654.37,0.105968155,46.04111311
1003_new_data,397.2,29.54,21307.85,0.167223936,4.859143337
1003_new_data,397.2,30.28,289.29,0.031038408,28.91727474
1003_new_data,397.2,30.82,2182.88,0.111240417,45.73529442
1003_new_data,407.21,29.55,28993.31,0.133479627,5.192381397
1003_new_data,407.21,30.82,733.24,0.139448626,45.73529442
1003_new_data,416.5,29.56,14662.32,0.165883316,5.525391345
1003_new_data,416.5,30.82,14279.42,0.110229091,45.73529442
1003_new_data,426.5,29.56,24095.78,0.146114191,5.525391345
1003_new_data,426.5,30.82,2397.47,0.118340334,45.73529442
1003_new_data,435.75,29.55,26951.39,0.150047181,5.192381397
1003_new_data,435.75,30.83,1452.13,0.122321232,46.04111311
1003_new_data,445.97,29.56,25214.96,0.145209597,5.525391345
1003_new_data,445.97,30.81,1568.81,0.105768153,45.42927467
1003_new_data,455.14,29.55,26443.17,0.146362185,5.192381397
1003_new_data,455.14,30.81,2448.28,0.102400543,45.42927467
1003_new_data,465.07,29.55,30820.63,0.133844727,5.192381397
1003_new_data,465.07,30.82,3245.8,0.104190363,45.73529442
1003_new_data,474.61,29.55,24479.14,0.151445548,5.192381397
1003_new_data,474.61,30.83,494.05,0.131174612,46.04111311
1003_new_data,484.01,29.57,24551.39,0.150385037,5.858173413
1003_new_data,484.01,30.83,4536.1,0.111048631,46.04111311
1003_new_data,503.4,29.56,26615.13,0.150711636,5.525391345
1003_new_data,503.4,30.82,441.72,0.117468833,45.73529442
1003_new_data,512.82,29.55,23811.82,0.162693689,5.192381397
1003_new_data,522.45,29.58,19963.54,0.16908714,6.190727832
1003_new_data,532.53,29.58,22418.22,0.185410325,6.190727832
1003_new_data,541.5,29.54,27926.88,0.141639362,4.859143337
1003_new_data,550.3,29.57,30850.98,0.167831491,5.858173413
1003_new_data,559.75,29.58,20292.88,0.186385301,6.190727832
1003_new_data,570.33,29.58,25561.65,0.162972642,6.190727832
1003_new_data,570.33,30.81,2361.84,0.101150293,45.42927467
1003_new_data,579.11,29.53,20686.85,0.158689211,4.525676933
1003_new_data,579.11,30.81,12554.43,0.108045052,45.42927467
1003_new_data,590.36,29.58,20720.48,0.177659559,6.190727832
1003_new_data,590.36,30.82,1923.43,0.121397845,45.73529442
1003_new_data,598.29,29.56,17951.48,0.183441806,5.525391345
1003_new_data,598.29,30.8,4443.3,0.110507568,45.12305365
1003_new_data,609.64,29.54,21613.97,0.17208753,4.859143337
1003_new_data,609.64,30.82,1518.92,0.114304713,45.73529442
1003_new_data,629.01,29.57,25106.77,0.159857559,5.858173413
1003_new_data,629.01,30.81,1109.16,0.111348316,45.42927467
1003_new_data,639.1,29.54,25329.39,0.144035371,4.859143337
1003_new_data,639.1,30.81,3425.12,0.128416739,45.42927467
1003_new_data,650.7,29.56,23762.49,0.161643675,5.525391345
1003_new_data,650.7,30.79,674.62,0.107851154,44.81663117
1003_new_data,659,29.55,25038.37,0.161358214,5.192381397
1003_new_data,659,30.81,1007.04,0.123854104,45.42927467
1003_new_data,675.77,29.55,23211.94,0.161794737,5.192381397
1003_new_data,675.77,30.6,401.31,0.017906637,38.95606405
1003_new_data,675.77,30.82,4230.91,0.138785449,45.73529442
1003_new_data,684.83,29.59,25649.07,0.159550491,6.523054831
1003_new_data,684.83,30.84,386.07,0.136884232,46.34673092
1003_new_data,696.2,29.58,24367.59,0.15853745,6.190727832
1003_new_data,696.2,30.8,269.21,0.092564438,45.12305365
1003_new_data,704.13,29.58,20629.84,0.20940609,6.190727832
1003_new_data,704.13,30.82,1584.17,0.115578438,45.73529442
1003_new_data,713.41,29.58,23776.76,0.170937753,6.190727832
1003_new_data,713.41,30.82,1193.5,0.108688612,45.73529442
1003_new_data,723.43,29.59,27311.46,0.150133758,6.523054831
1003_new_data,723.43,30.81,790.56,0.115344324,45.42927467
1003_new_data,732.86,29.56,20780.31,0.195549142,5.525391345
1003_new_data,743.2,29.55,33195.82,0.121323953,5.192381397
1003_new_data,743.2,30.83,484.75,0.113819214,46.04111311
1003_new_data,754.58,29.53,28584.54,0.13290322,4.525676933
1003_new_data,754.58,30.82,729.94,0.106050333,45.73529442
1003_new_data,759.69,29.53,34057.63,0.120499256,4.525676933
1003_new_data,759.69,30.82,566.75,0.10381435,45.73529442
1003_new_data,771.55,29.53,30471.89,0.126672919,4.525676933
1003_new_data,771.55,30.83,850.4,0.128687555,46.04111311
1003_new_data,781.14,29.52,16856.64,0.15114602,4.191981953
1003_new_data,790.59,29.55,33874.66,0.122392386,5.192381397
1003_new_data,790.59,30.84,308.22,0.107926058,46.34673092
1003_new_data,800.3,29.54,29181.01,0.136499917,4.859143337
1003_new_data,800.3,30.82,653.7,0.105544986,45.73529442
1003_new_data,820.2,29.53,30530.14,0.116919432,4.525676933
1003_new_data,839.3,29.53,32091.54,0.117817951,4.525676933
1003_new_data,839.3,30.81,3769.33,0.12019944,45.42927467
1003_new_data,859,29.51,27048.47,0.122807274,3.858058166
1003_new_data,859,30.84,629.03,0.108475008,46.34673092
1003_new_data,878.78,29.53,36033.72,0.112273258,4.525676933
1003_new_data,878.78,30.82,655.84,0.111881769,45.73529442
1003_new_data,905.7,29.52,26036.84,0.129835178,4.191981953
1003_new_data,905.7,30.83,3126.05,0.102186717,46.04111311
1003_new_data,924.99,29.54,25578.66,0.159213544,4.859143337
1003_new_data,924.99,30.81,1899.03,0.100481074,45.42927467
1003_new_data,946.83,29.54,13331.59,0.216151961,4.859143337
1003_new_data,946.83,30.81,6931.33,0.121142036,45.42927467
1003_new_data,965.75,29.53,21154,0.142558006,4.525676933
1003_new_data,965.75,30.83,9174.12,0.119073656,46.04111311
1003_new_data,982.76,29.53,23391.09,0.153360871,4.525676933
1003_new_data,1002.06,29.57,15611.76,0.20960117,5.858173413
1003_new_data,1002.06,30.49,491.56,0.017739297,35.52929504
1003_new_data,1002.06,30.82,4463.96,0.11348543,45.73529442
1003_new_data,1021.15,29.55,23166.27,0.156618514,5.192381397
1003_new_data,1021.15,30.81,917.99,0.112995355,45.42927467
1003_new_data,1040.85,29.51,33954.57,0.107299648,3.858058166
1003_new_data,1040.85,30.85,558.51,0.097796402,46.65214806
1003_new_data,1062.5,29.52,21727.71,0.180053601,4.191981953
1003_new_data,1062.5,30.8,1247.21,0.104837888,45.12305365
1003_new_data,1082.45,29.52,26441.24,0.124861947,4.191981953
1003_new_data,1082.45,30.84,1582.37,0.095810121,46.34673092
1003_new_data,1099.2,29.12,924.35,0.013523799,-9.345951534
1003_new_data,1099.2,29.52,29639.88,0.122473115,4.191981953
1003_new_data,1099.2,30.86,341.54,0.101490677,46.95736471
1003_new_data,1119.4,29.54,36361.02,0.112909885,4.859143337
1003_new_data,1139.1,29.53,14995.43,0.203144662,4.525676933
1003_new_data,1139.1,30.84,430.37,0.082297929,46.34673092
1003_new_data,1166,29.56,19455.33,0.2060233,5.525391345
1003_new_data,1166,30.82,390.64,0.101919419,45.73529442
1003_new_data,1180.3,29.52,28936.44,0.120225096,4.191981953
1003_new_data,1180.3,30.83,3055.73,0.099272564,46.04111311
1003_new_data,1195,29.57,6417.84,0.256898107,5.858173413
1003_new_data,1195,30.82,11468.41,0.131603142,45.73529442
1003_new_data,1211,29.5,23766.91,0.133116094,3.523905339
1003_new_data,1211,30.85,2183.49,0.105139228,46.65214806
1003_new_data,1240.5,29.51,20910.76,0.161774714,3.858058166
1003_new_data,1240.5,30.82,2064.72,0.109673719,45.73529442
1003_new_data,1262.4,29.5,17745.95,0.138412495,3.523905339
1003_new_data,1262.4,30.83,2993.79,0.114672243,46.04111311
1003_new_data,1280.5,29.51,22950.48,0.137030049,3.858058166
1003_new_data,1280.5,30.83,3691.15,0.1017474,46.04111311
1003_new_data,1290.85,29.51,28396.72,0.120185506,3.858058166
1003_new_data,1290.85,30.87,877.46,0.099043284,47.26238108
1003_new_data,1300,29.54,23782.05,0.162165752,4.859143337
1003_new_data,1300,30.82,494.63,0.107809712,45.73529442
